page,row_num,dept,policy,unit,detail,label,item,calc,basis,budget,prev,diff,indent
640,20,,,,,,,,,"도             15,300",,,6
640,21,,,,,,,,,"군             35,700",,,6
640,22,,,,,,,14 기타보상금,,"102,000","102,000",0,6
640,23,,,,,,,,,"국             51,000",,,6
640,24,,,,,,,,,"도             15,300",,,6
640,25,,,,,,,,,"군             35,700",,,6
640,26,,,,,,,본예산,,"102,000","102,000",0,6
640,27,,,,,,,,,"국             51,000",,,6
640,28,,,,,,,,,"도             15,300",,,6
640,29,,,,,,,,,"군             35,700",,,6
640,30,,,,,,,◎생태계서비스지불제계약,"102,000,000원","102,000",,,6
640,31,,,,,,,,,"국             51,000",,,6
640,32,,,,,,,,,"도             15,300",,,6
640,33,,,,,,,,,"군             35,700",,,6
640,34,,,,공공부문온실가스에너지 목표관리제,,,,,"13,000","12,000","1,000",3
640,35,,,,,,,,,"도              3,900",,,6
640,36,,,,,,,,,"군              9,100",,,6
640,37,,,,,,207 연구개발비,,,"13,000","12,000","1,000",5
640,38,,,,,,,,,"도              3,900",,,6
640,39,,,,,,,,,"군              9,100",,,6
640,40,,,,,,,01 연구용역비,,"13,000","12,000","1,000",6
640,41,,,,,,,,,"도              3,900",,,6
640,42,,,,,,,,,"군              9,100",,,6
640,43,,,,,,,본예산,,"13,000","12,000","1,000",6
640,44,,,,,,,,,"도              3,900",,,6
640,45,,,,,,,,,"군              9,100",,,6
640,46,,,,,,,◎공공부문온실가스에너지 목표관리제,"13,000,000원","13,000",,,6
640,47,,,,,,,,,"도              3,900",,,6
640,48,,,,,,,,,"군              9,100",,,6
640,50,,,,충남형 탄소중립포인트제 인센티브 지급,,,,,"29,520","49,200","△19,680",3
641,10,,,,,,,,,"군             20,664",,,6
641,11,,,,,,301 일반보전금,,,"29,520","49,200","△19,680",5
641,12,,,,,,,,,"도              8,856",,,6
641,13,,,,,,,,,"군             20,664",,,6
641,14,,,,,,,14 기타보상금,,"29,520","49,200","△19,680",6
641,15,,,,,,,,,"도              8,856",,,6
641,16,,,,,,,,,"군             20,664",,,6
641,17,,,,,,,본예산,,"29,520","49,200","△19,680",6
641,18,,,,,,,,,"도              8,856",,,6
641,19,,,,,,,,,"군             20,664",,,6
641,20,,,,,,,◎충남형 탄소중립포인트제 인센티브 지급,"29,520,000원","29,520",,,6
641,21,,,,,,,,,"도              8,856",,,6
641,22,,,,,,,,,"군             20,664",,,6
641,23,,,,야생멧돼지 차단울타리 설치,,,,,"12,000","12,000",0,3
641,24,,,,,,,,,"국              6,000",,,6
641,25,,,,,,,,,"도              1,800",,,6
641,26,,,,,,,,,"군              4,200",,,6
641,27,,,,,,401 시설비및부대비,,,"12,000","12,000",0,5
641,28,,,,,,,,,"국              6,000",,,6
641,29,,,,,,,,,"도              1,800",,,6
641,30,,,,,,,,,"군              4,200",,,6
641,31,,,,,,,01 시설비,,"12,000","12,000",0,6
641,32,,,,,,,,,"국              6,000",,,6
641,33,,,,,,,,,"도              1,800",,,6
641,34,,,,,,,,,"군              4,200",,,6
641,35,,,,,,,본예산,,"12,000","12,000",0,6
641,36,,,,,,,,,"국              6,000",,,6
641,37,,,,,,,,,"도              1,800",,,6
641,38,,,,,,,,,"군              4,200",,,6
641,39,,,,,,,◎야생멧돼지 차단울타리 설치,"12,000,000원","12,000",,,6
641,40,,,,,,,,,"국              6,000",,,6
641,41,,,,,,,,,"도              1,800",,,6
641,42,,,,,,,,,"군              4,200",,,6
641,43,,생활공해 관리(환경/환경보호일반),,,,,,,"61,540","90,340","△28,800",1
641,44,,,,,,,,,"국             25,000",,,6
641,45,,,,,,,,,"도              3,750",,,6
641,46,,,,,,,,,"군             32,790",,,6
641,47,,,환경오염관리,,,,,,"24,040","25,540","△1,500",2
641,48,,,,환경오염 배출시설 관리,,,,,"15,840","15,840",0,3
641,50,,,,,,201 일반운영비,,,"15,340","15,340",0,5
642,10,,,,,,,본예산,,"15,340","15,340",0,6
642,11,,,,,,,◎환경지도 업무추진 기본수용비,"4,000,000원","4,000",,,6
642,12,,,,,,,◎환경지도 업무추진 특근자 급식비,"9,000원*4명*90일","3,240",,,6
642,13,,,,,,,◎청문 주재자 수당,"150,000원*1명*24회","3,600",,,6
642,14,,,,,,,◎시료채취 용기,,"4,500",,,6
642,15,,,,,,,"○폐수(1ℓ, 유리병)","4,000원*100병",400,,,6
642,16,,,,,,,○유류 흡착포,"1,500원*1,800개","2,700",,,6
642,17,,,,,,,"○악취(10ℓ, AL)","20,000원*70개","1,400",,,6
642,18,,,,,,301 일반보전금,,,500,500,0,5
642,19,,,,,,,14 기타보상금,,500,500,0,6
642,20,,,,,,,본예산,,500,500,0,6
642,21,,,,,,,◎환경오염행위 신고포상금,"50,000원*10명",500,,,6
642,22,,,,환경지도 일반사업 관리,,,,,"8,200","9,700","△1,500",3
642,23,,,,,,201 일반운영비,,,"1,000","1,000",0,5
642,24,,,,,,,02 공공운영비,,"1,000","1,000",0,6
642,25,,,,,,,본예산,,"1,000","1,000",0,6
642,26,,,,,,,◎환경 감시장비 유지관리,"1,000,000원","1,000",,,6
642,27,,,,,,202 여비,,,"7,200","8,700","△1,500",5
642,28,,,,,,,01 국내여비,,"7,200","8,700","△1,500",6
642,29,,,,,,,본예산,,"7,200","8,700","△1,500",6
642,30,,,,,,,◎기본업무추진,"100,000원*4명*12월","4,800",,,6
642,31,,,,,,,◎환경오염물질 검사,"100,000원*2명*12월","2,400",,,6
642,32,,,미세먼지 일반,,,,,,"37,500","64,800","△27,300",2
642,33,,,,,,,,,"국             25,000",,,6
642,34,,,,,,,,,"도              3,750",,,6
642,35,,,,,,,,,"군              8,750",,,6
642,36,,,,소규모 사업장 방지시설 설치 지원사업,,,,,"37,500","64,800","△27,300",3
642,37,,,,,,,,,"국             25,000",,,6
642,38,,,,,,,,,"도              3,750",,,6
642,39,,,,,,,,,"군              8,750",,,6
642,40,,,,,,402 민간자본이전,,,"37,500","64,800","△27,300",5
642,41,,,,,,,,,"국             25,000",,,6
642,42,,,,,,,,,"도              3,750",,,6
642,43,,,,,,,,,"군              8,750",,,6
642,44,,,,,,,02 민간자본사업보조(이전재원),,"37,500","64,800","△27,300",6
642,45,,,,,,,,,"국             25,000",,,6
642,46,,,,,,,,,"도              3,750",,,6
642,47,,,,,,,,,"군              8,750",,,6
642,48,,,,,,,본예산,,"37,500","64,800","△27,300",6
642,50,,,,,,,,,"국             25,000",,,6
643,10,,,,,,,,,"군              8,750",,,6
643,11,,,,,,,◎소규모 사업장 방지시설 설치 지원,"37,500,000원","37,500",,,6
643,12,,,,,,,,,"국             25,000",,,6
643,13,,,,,,,,,"도              3,750",,,6
643,14,,,,,,,,,"군              8,750",,,6
643,15,,환경관리 일반사업(환경/환경보호일반),,,,,,,"119,142","103,382","15,760",1
643,16,,,,,,,,,"국              8,000",,,6
643,17,,,,,,,,,"도             11,400",,,6
643,18,,,,,,,,,"군             99,742",,,6
643,19,,,생활환경 개선,,,,,,"119,142","103,382","15,760",2
643,20,,,,,,,,,"국              8,000",,,6
643,21,,,,,,,,,"도             11,400",,,6
643,22,,,,,,,,,"군             99,742",,,6
643,23,,,,환경관리 일반사업 관리,,,,,"15,222","16,422","△1,200",3
643,24,,,,,,201 일반운영비,,,"9,222","9,222",0,5
643,25,,,,,,,01 사무관리비,,"5,430","5,430",0,6
643,26,,,,,,,본예산,,"5,430","5,430",0,6
643,27,,,,,,,◎기본수용비,"3,000,000원","3,000",,,6
643,28,,,,,,,◎환경관리 업무추진 특근자 급식,"9,000원*3명*90일","2,430",,,6
643,29,,,,,,,02 공공운영비,,"3,792","3,792",0,6
643,30,,,,,,,본예산,,"3,792","3,792",0,6
643,31,,,,,,,◎소음 상시 모니터링 시스템 통신비,"66,000원*12월",792,,,6
643,32,,,,,,,◎소음 상시 모니터링 시스템 이전설치     및 유지관리비,"1,500,000원*2대","3,000",,,6
643,33,,,,,,202 여비,,,"6,000","7,200","△1,200",5
643,34,,,,,,,01 국내여비,,"6,000","7,200","△1,200",6
643,35,,,,,,,본예산,,"6,000","7,200","△1,200",6
643,36,,,,,,,◎기본업무추진,"100,000원*3명*12월","3,600",,,6
643,37,,,,,,,◎개인하수 및 비산먼지발생사업장 지도     점검,"100,000원*2명*12월","2,400",,,6
643,38,,,,공중화장실 설치 관리,,,,,"49,920","46,960","2,960",3
643,39,,,,,,201 일반운영비,,,"49,920","46,960","2,960",5
643,40,,,,,,,01 사무관리비,,"4,320","4,320",0,6
643,41,,,,,,,본예산,,"4,320","4,320",0,6
643,42,,,,,,,◎민간개방화장실 용품,"200,000원*1개소*12월","2,400",,,6
643,43,,,,,,,◎공중화장실 여성 위생용품,"80,000원*2개소*12월","1,920",,,6
643,44,,,,,,,02 공공운영비,,"45,600","42,640","2,960",6
643,45,,,,,,,본예산,,"45,600","42,640","2,960",6
643,46,,,,,,,◎공중화장실 유지보수,"6,000,000원","6,000",,,6
644,10,,,,환경교육센터 운영,,,,,"38,000","40,000","△2,000",3
644,11,,,,,,,,,"도             11,400",,,6
644,12,,,,,,,,,"군             26,600",,,6
644,13,,,,,,307 민간이전,,,"38,000","40,000","△2,000",5
644,14,,,,,,,,,"도             11,400",,,6
644,15,,,,,,,,,"군             26,600",,,6
644,16,,,,,,,02 민간경상사업보조,,"38,000","40,000","△2,000",6
644,17,,,,,,,,,"도             11,400",,,6
644,18,,,,,,,,,"군             26,600",,,6
644,19,,,,,,,본예산,,"38,000","40,000","△2,000",6
644,20,,,,,,,,,"도             11,400",,,6
644,21,,,,,,,,,"군             26,600",,,6
644,22,,,,,,,◎환경교육센터 사업 지원,"38,000,000원","38,000",,,6
644,23,,,,,,,,,"도             11,400",,,6
644,24,,,,,,,,,"군             26,600",,,6
644,25,,,,기후재난 대응 교육 강화,,,,,"16,000",0,"16,000",3
644,26,,,,,,,,,"국              8,000",,,6
644,27,,,,,,,,,"군              8,000",,,6
644,28,,,,,,307 민간이전,,,"16,000",0,"16,000",5
644,29,,,,,,,,,"국              8,000",,,6
644,30,,,,,,,,,"군              8,000",,,6
644,31,,,,,,,02 민간경상사업보조,,"16,000",0,"16,000",6
644,32,,,,,,,,,"국              8,000",,,6
644,33,,,,,,,,,"군              8,000",,,6
644,34,,,,,,,본예산,,"16,000",0,"16,000",6
644,35,,,,,,,,,"국              8,000",,,6
644,36,,,,,,,,,"군              8,000",,,6
644,37,,,,,,,◎기후위기 재난 대응 교육,"16,000,000원","16,000",,,6
644,38,,,,,,,,,"국              8,000",,,6
644,39,,,,,,,,,"군              8,000",,,6
644,40,,대기환경 관리(환경/대기),,,,,,,"8,514,216","8,998,422","△484,206",1
644,41,,,,,,,,,"국          4,405,257",,,6
644,42,,,,,,,,,"균             59,800",,,6
644,43,,,,,,,,,"도          1,283,877",,,6
644,44,,,,,,,,,"군          2,765,282",,,6
644,45,,,대기환경 개선,,,,,,"8,514,216","8,998,422","△484,206",2
644,46,,,,,,,,,"국          4,405,257",,,6
644,47,,,,,,,,,"균             59,800",,,6
644,48,,,,,,,,,"도          1,283,877",,,6
644,49,,,,,,,,,"군          2,765,282",,,6
644,51,,,,대기개선 추진,,,,,"28,118","28,668",△550,3
645,10,,,,,,,01 사무관리비,,"12,330","12,360",△30,6
645,11,,,,,,,본예산,,"12,330","12,360",△30,6
645,12,,,,,,,◎기본수용비,"3,000,000원","3,000",,,6
645,13,,,,,,,◎저공해자동차 스티커 제작,"1,500,000원*1회","1,500",,,6
645,14,,,,,,,◎대기관리 업무추진 특근자 급식비,"9,000원*4명*90일","3,240",,,6
645,15,,,,,,,◎노후경유차 조기폐차 보조금 산정 수수     료,"15,300원*300대","4,590",,,6
645,16,,,,,,,02 공공운영비,,"8,588","9,108",△520,6
645,17,,,,,,,본예산,,"8,588","9,108",△520,6
645,18,,,,,,,◎노후경유차 운행제한제도 및 저감조치     안내문 발송,"580원*1,600개",928,,,6
645,19,,,,,,,◎대기환경측정소 전기요금,"150,000원*1대*12월","1,800",,,6
645,20,,,,,,,◎대기질 측정 전기요금,"100,000원*1대*2월",200,,,6
645,21,,,,,,,◎미세먼지 알림 신호등 통신요금,"49,500원*1대*12월",594,,,6
645,22,,,,,,,◎생태환경모니터링 기기 전기료,"20,000원*7대*12월","1,680",,,6
645,23,,,,,,,◎생태환경모니터링 기기 통신요금,"16,500원*7대*12월","1,386",,,6
645,24,,,,,,,◎생태환경모니터링 기기 유지관리비,"2,000,000원","2,000",,,6
645,25,,,,,,202 여비,,,"7,200","7,200",0,5
645,26,,,,,,,01 국내여비,,"7,200","7,200",0,6
645,27,,,,,,,본예산,,"7,200","7,200",0,6
645,28,,,,,,,◎기본업무추진,"100,000원*4명*12월","4,800",,,6
645,29,,,,,,,◎대기관리 업무협업 추진,"100,000원*2명*12월","2,400",,,6
645,30,,,,환경개선부담금 관리,,,,,"22,164","22,164",0,3
645,31,,,,,,201 일반운영비,,,"22,164","22,164",0,5
645,32,,,,,,,01 사무관리비,,"5,864","5,864",0,6
645,33,,,,,,,본예산,,"5,864","5,864",0,6
645,34,,,,,,,◎환경개선부담금 고지서 제작,,"5,600",,,6
645,35,,,,,,,○정기분,"100원*6,000매*2회","1,200",,,6
645,36,,,,,,,○체납분,"100원*22,000매*2회","4,400",,,6
645,37,,,,,,,◎환경개선부담금 자동이체서비스 요금,,264,,,6
645,38,,,,,,,○금융결제원,"22,000원*12월",264,,,6
645,39,,,,,,,02 공공운영비,,"16,300","16,300",0,6
645,40,,,,,,,본예산,,"16,300","16,300",0,6
645,41,,,,,,,◎환경개선부담금 우편요금,,"7,200",,,6
645,42,,,,,,,○정기분,"450원*4,000건*2회","3,600",,,6
645,43,,,,,,,○독촉분,"450원*4,000건*2회","3,600",,,6
645,44,,,,,,,◎가상계좌 수납시스템 유지관리,"9,100,000원","9,100",,,6
646,10,,,,,,,,,"국              3,000",,,6
646,11,,,,,,,,,"군              3,000",,,6
646,12,,,,,,402 민간자본이전,,,"6,000","3,000","3,000",5
646,13,,,,,,,,,"국              3,000",,,6
646,14,,,,,,,,,"군              3,000",,,6
646,15,,,,,,,02 민간자본사업보조(이전재원),,"6,000","3,000","3,000",6
646,16,,,,,,,,,"국              3,000",,,6
646,17,,,,,,,,,"군              3,000",,,6
646,18,,,,,,,본예산,,"6,000","3,000","3,000",6
646,19,,,,,,,,,"국              3,000",,,6
646,20,,,,,,,,,"군              3,000",,,6
646,21,,,,,,,◎어린이 통학차량 LPG차 전환 지원,"3,000,000원*2대","6,000",,,6
646,22,,,,,,,,,"국              3,000",,,6
646,23,,,,,,,,,"군              3,000",,,6
646,24,,,,미세먼지 불법배출원 감시지원사업,,,,,"119,600","140,000","△20,400",3
646,25,,,,,,,,,"균             59,800",,,6
646,26,,,,,,,,,"군             59,800",,,6
646,27,,,,,,101 인건비,,,"119,600","140,000","△20,400",5
646,28,,,,,,,,,"균             59,800",,,6
646,29,,,,,,,,,"군             59,800",,,6
646,30,,,,,,,04 기간제근로자등보수,,"119,600","140,000","△20,400",6
646,31,,,,,,,,,"균             59,800",,,6
646,32,,,,,,,,,"군             59,800",,,6
646,33,,,,,,,본예산,,"119,600","140,000","△20,400",6
646,34,,,,,,,,,"균             59,800",,,6
646,35,,,,,,,,,"군             59,800",,,6
646,36,,,,,,,◎미세먼지 불법배출원 감시 인건비,,"119,600",,,6
646,37,,,,,,,○기본급,"82,560원*8명*125일","82,560",,,6
646,38,,,,,,,,,"균             41,280",,,6
646,39,,,,,,,,,"군             41,280",,,6
646,40,,,,,,,"○주휴, 연차수당","82,560원*8명*25일","16,512",,,6
646,41,,,,,,,,,"균              8,256",,,6
646,42,,,,,,,,,"군              8,256",,,6
646,43,,,,,,,○유류비,"2,728,000원","2,728",,,6
646,44,,,,,,,,,"균              1,364",,,6
646,45,,,,,,,,,"군              1,364",,,6
646,46,,,,,,,○급식비,"140,000원*8명*5월","5,600",,,6
646,47,,,,,,,,,"균              2,800",,,6
646,48,,,,,,,,,"군              2,800",,,6
646,49,,,,,,,○피복비,"100,000원*8명",800,,,6
646,51,,,,,,,,,균                400,,,6
647,10,,,,,,,○교육비,"50,000원*8명",400,,,6
647,11,,,,,,,,,균                200,,,6
647,12,,,,,,,,,군                200,,,6
647,13,,,,,,,○제보험,"11,000,000원","11,000",,,6
647,14,,,,,,,,,"균              5,500",,,6
647,15,,,,,,,,,"군              5,500",,,6
647,16,,,,노후경유차 배출가스 저감장치(DPF) 부착사업,,,,,"6,600","13,200","△6,600",3
647,17,,,,,,,,,"국              3,300",,,6
647,18,,,,,,,,,"군              3,300",,,6
647,19,,,,,,402 민간자본이전,,,"6,600","13,200","△6,600",5
647,20,,,,,,,,,"국              3,300",,,6
647,21,,,,,,,,,"군              3,300",,,6
647,22,,,,,,,02 민간자본사업보조(이전재원),,"6,600","13,200","△6,600",6
647,23,,,,,,,,,"국              3,300",,,6
647,24,,,,,,,,,"군              3,300",,,6
647,25,,,,,,,본예산,,"6,600","13,200","△6,600",6
647,26,,,,,,,,,"국              3,300",,,6
647,27,,,,,,,,,"군              3,300",,,6
647,28,,,,,,,◎노후경유차 배출가스 저감장치(DPF) 부     착 지원,"3,300,000원*2대","6,600",,,6
647,29,,,,,,,,,"국              3,300",,,6
647,30,,,,,,,,,"군              3,300",,,6
647,31,,,,노후경유차 조기폐차 지원,,,,,"865,300","1,184,950","△319,650",3
647,32,,,,,,,,,"국            432,650",,,6
647,33,,,,,,,,,"도            129,795",,,6
647,34,,,,,,,,,"군            302,855",,,6
647,35,,,,,,301 일반보전금,,,"865,300","1,184,950","△319,650",5
647,36,,,,,,,,,"국            432,650",,,6
647,37,,,,,,,,,"도            129,795",,,6
647,38,,,,,,,,,"군            302,855",,,6
647,39,,,,,,,14 기타보상금,,"865,300","1,184,950","△319,650",6
647,40,,,,,,,,,"국            432,650",,,6
647,41,,,,,,,,,"도            129,795",,,6
647,42,,,,,,,,,"군            302,855",,,6
647,43,,,,,,,본예산,,"865,300","1,184,950","△319,650",6
647,44,,,,,,,,,"국            432,650",,,6
647,45,,,,,,,,,"도            129,795",,,6
647,46,,,,,,,,,"군            302,855",,,6
647,47,,,,,,,◎4등급 조기폐차 지원,"2,500,000원*181대","452,500",,,6
647,48,,,,,,,,,"국            226,250",,,6
647,49,,,,,,,,,"도             67,875",,,6
647,51,,,,,,,,,"군            158,375",,,6
648,10,,,,,,,,,"국             80,400",,,6
648,11,,,,,,,,,"도             24,120",,,6
648,12,,,,,,,,,"군             56,280",,,6
648,13,,,,,,,◎건설기계 조기폐차 지원,"3,500,000원*72대","252,000",,,6
648,14,,,,,,,,,"국            126,000",,,6
648,15,,,,,,,,,"도             37,800",,,6
648,16,,,,,,,,,"군             88,200",,,6
648,17,,,,전기자동차 보급사업,,,,,"6,370,820","6,547,000","△176,180",3
648,18,,,,,,,,,"국          3,331,000",,,6
648,19,,,,,,,,,"도          1,111,300",,,6
648,20,,,,,,,,,"군          1,928,520",,,6
648,21,,,,,,402 민간자본이전,,,"6,370,820","6,547,000","△176,180",5
648,22,,,,,,,,,"국          3,331,000",,,6
648,23,,,,,,,,,"도          1,111,300",,,6
648,24,,,,,,,,,"군          1,928,520",,,6
648,25,,,,,,,02 민간자본사업보조(이전재원),,"6,370,820","6,547,000","△176,180",6
648,26,,,,,,,,,"국          3,331,000",,,6
648,27,,,,,,,,,"도          1,111,300",,,6
648,28,,,,,,,,,"군          1,928,520",,,6
648,29,,,,,,,본예산,,"6,370,820","6,547,000","△176,180",6
648,30,,,,,,,,,"국          3,331,000",,,6
648,31,,,,,,,,,"도          1,111,300",,,6
648,32,,,,,,,,,"군          1,928,520",,,6
648,33,,,,,,,◎전기승용차 보급,"2,923,000,000원","2,923,000",,,6
